"rank","property_id","address","latitude","longitude","price","currency","bathrooms","bedrooms","area","land_area","zestimate","rent_zestimate","days_on_zillow","sold_date","is_zillow_owned","image","listing_type","status_text","broker_name","input","property_url","listing_url"
"807","52510354","13329 Corte De Comares, San Diego, CA 92128","33.03793","-117.04577","1250000","USD","2","3","1966 sqft","","1283300","4357","10","","False","https://photos.zillowstatic.com/fp/09cf304d8f93db17e265b5267eda8643-p_e.jpg","FOR SALE","House for sale","Sesko Land Co.","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/13329-Corte-De-Comares-San-Diego-CA-92128/52510354_zpid/","https://www.zillow.com/san-diego-ca/20_p/"
"355","19711749","205 S 12th St, San Jose, CA 95112","37.33813","-121.87678","1699999","USD","3","7","2040 sqft","","1628300","4500","122","","False","https://photos.zillowstatic.com/fp/13eaa39e49af4500d77a2bf0a1325aa9-p_e.jpg","FOR SALE","House for sale","","https://www.zillow.com/homes/San-Jose,-CA_rb/","https://www.zillow.com/homedetails/205-S-12th-St-San-Jose-CA-95112/19711749_zpid/","https://www.zillow.com/san-jose-ca/9_p/"
"393","61432623","7407 Via Carrillo, San Diego, CA 92129","32.961426","-117.15956","1499000","USD","4","4","2194 sqft","","1545500","6140","2","","False","https://photos.zillowstatic.com/fp/7330e58c2c31a36e3ac6226a0d676234-p_e.jpg","FOR SALE","House for sale","Superior Real Estate Group","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/7407-Via-Carrillo-San-Diego-CA-92129/61432623_zpid/","https://www.zillow.com/san-diego-ca/10_p/"
"15","145646422","85 Hanging Gdn, Irvine, CA 92620","33.686993","-117.75129","1775000","USD","3","3","2060 sqft","","1820600","4791","4","","False","https://photos.zillowstatic.com/fp/36cc8cb37b2304e5ab159fb1fab9c131-p_e.jpg","FOR SALE","House for sale","KELLER WILLIAMS SIGNATURE RLTY","https://www.zillow.com/homes/Irvine,-CA_rb/","https://www.zillow.com/homedetails/85-Hanging-Gdn-Irvine-CA-92620/145646422_zpid/","https://www.zillow.com/homes/Irvine,-CA_rb/"
"377","2057442154","North 13th, San Jose, CA 95112","37.34825","-121.88232","1835000","USD","6","3","3400 sqft","","1772800","6246","96","","False","https://photos.zillowstatic.com/fp/62bce0aba806b97591b2e9a9033acb5f-p_e.jpg","FOR SALE","Multi-family home for sale","","https://www.zillow.com/homes/San-Jose,-CA_rb/","https://www.zillow.com/homedetails/North-13th-San-Jose-CA-95112/2057442154_zpid/","https://www.zillow.com/san-jose-ca/10_p/"
"167","122236977","507 Rockefeller, Irvine, CA 92612","33.67705","-117.848885","935000","USD","2","1","1426 sqft","","","2545","22","","False","https://photos.zillowstatic.com/fp/0f395de0a30fb3de4a19309efd3ab3da-p_e.jpg","FOR SALE","Townhouse for sale","Compass","https://www.zillow.com/homes/Irvine,-CA_rb/","https://www.zillow.com/homedetails/507-Rockefeller-Irvine-CA-92612/122236977_zpid/","https://www.zillow.com/irvine-ca/5_p/"
"303","17188999","3164 Glancy Dr, San Diego, CA 92173","32.546364","-117.054344","769900","USD","3","3","1431 sqft","","784300","3410","10","","False","https://photos.zillowstatic.com/fp/532f052fd132041767f1910ab6d5670c-p_e.jpg","FOR SALE","House for sale","Real Broker","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/3164-Glancy-Dr-San-Diego-CA-92173/17188999_zpid/","https://www.zillow.com/san-diego-ca/8_p/"
"750","2053580885","3067-69 E Grape St, San Diego, CA 92102","32.726357","-117.12817","1475000","USD","4","3","","","1433700","4798","88","","False","https://photos.zillowstatic.com/fp/f248b79dc38830d31a0a3da70d61501e-p_e.jpg","FOR SALE","Multi-family home for sale","Woods Real Estate Services Inc","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/3067-69-E-Grape-St-San-Diego-CA-92102/2053580885_zpid/","https://www.zillow.com/san-diego-ca/19_p/"
"154","16738257","18791 Caminito Pasadero UNIT 71, San Diego, CA 92128","33.051926","-117.0681","1249000","USD","3","4","1696 sqft","","1106000","3999","2","","False","https://photos.zillowstatic.com/fp/b85d03b1bb36847eae2c5a3b762c05a7-p_e.jpg","FOR SALE","House for sale","Halcyon","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/18791-Caminito-Pasadero-UNIT-71-San-Diego-CA-92128/16738257_zpid/","https://www.zillow.com/san-diego-ca/4_p/"
"241","79570216","5254 Foxborough Point, San Diego, CA 92130","32.92776","-117.207245","2725000","USD","3","5","2724 sqft","","2789500","7626","9","","False","https://photos.zillowstatic.com/fp/2f8e53bab947155bcac1d179e63ba9be-p_e.jpg","FOR SALE","House for sale","CENTURY 21 Affiliated","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/5254-Foxborough-Point-San-Diego-CA-92130/79570216_zpid/","https://www.zillow.com/san-diego-ca/6_p/"
"95","119680773","94 Shadowbrook, Irvine, CA 92604","33.680077","-117.78455","2100000","USD","3","3","2268 sqft","","2174100","5200","5","","False","https://photos.zillowstatic.com/fp/386985e2f0ecd0dc279d813ad374939b-p_e.jpg","FOR SALE","House for sale","KW Spectrum Properties","https://www.zillow.com/homes/Irvine,-CA_rb/","https://www.zillow.com/homedetails/94-Shadowbrook-Irvine-CA-92604/119680773_zpid/","https://www.zillow.com/irvine-ca/3_p/"
"395","99534657","7837 Lookout Dr, La Jolla, CA 92037","32.848038","-117.25831","7950000","USD","5","4","4885 sqft","","7738700","25217","14","","False","https://photos.zillowstatic.com/fp/a8ce7987b05b61036cda867b400c3bcf-p_e.jpg","FOR SALE","House for sale","Berkshire Hathaway HomeServices California Properties","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/7837-Lookout-Dr-La-Jolla-CA-92037/99534657_zpid/","https://www.zillow.com/san-diego-ca/10_p/"
"85","250916802","62 Claudius Ct, Irvine, CA 92618","33.680695","-117.71003","4180000","USD","6","6","4821 sqft","","","11999","23","","False","https://photos.zillowstatic.com/fp/aa6b2f1c0a9563d6d63a679ff096a245-p_e.jpg","FOR SALE","House for sale","Keller Williams Realty Irvine","https://www.zillow.com/homes/Irvine,-CA_rb/","https://www.zillow.com/homedetails/62-Claudius-Ct-Irvine-CA-92618/250916802_zpid/","https://www.zillow.com/irvine-ca/3_p/"
"329","334416661","3034 Empoli St #9, San Jose, CA 95136","37.285404","-121.85632","1049000","USD","2","3","1200 sqft","","1034400","3399","53","","False","https://photos.zillowstatic.com/fp/87d529a6e85aa7a7c597d8f9f93da88b-p_e.jpg","FOR SALE","Condo for sale","","https://www.zillow.com/homes/San-Jose,-CA_rb/","https://www.zillow.com/homedetails/3034-Empoli-St-9-San-Jose-CA-95136/334416661_zpid/","https://www.zillow.com/san-jose-ca/9_p/"
"11","16711950","2182 Corte Mango, Carlsbad, CA 92009","33.06987","-117.259705","2195000","USD","3","4","2788 sqft","","2240000","6069","6","","False","https://photos.zillowstatic.com/fp/cac4f36232f9f96e24fa6784a0640658-p_e.jpg","FOR SALE","House for sale","Compass","https://www.zillow.com/homes/Carlsbad,-CA_rb/","https://www.zillow.com/homedetails/2182-Corte-Mango-Carlsbad-CA-92009/16711950_zpid/","https://www.zillow.com/homes/Carlsbad,-CA_rb/"
"197","60281572","4057 Brant St APT 4, San Diego, CA 92103","32.751064","-117.166985","425000","USD","1","1","479 sqft","","437000","2194","1","","False","https://photos.zillowstatic.com/fp/62f06e875e93b47732b167f7f0109b49-p_e.jpg","FOR SALE","Condo for sale","Pacific Real Estate Center","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/4057-Brant-St-APT-4-San-Diego-CA-92103/60281572_zpid/","https://www.zillow.com/san-diego-ca/5_p/"
"109","295340868","4627 Park Dr, Carlsbad, CA 92008","33.146076","-117.32364","3999999","USD","4","4","2275 sqft","","4040100","10937","31","","False","https://photos.zillowstatic.com/fp/793b020b9c2c9ac17919289a071b7989-p_e.jpg","FOR SALE","Multi-family home for sale","Coldwell Banker Realty","https://www.zillow.com/homes/Carlsbad,-CA_rb/","https://www.zillow.com/homedetails/4627-Park-Dr-Carlsbad-CA-92008/295340868_zpid/","https://www.zillow.com/carlsbad-ca/3_p/"
"238","16970834","3668 Curlew St, San Diego, CA 92103","32.744648","-117.167915","1800000","USD","3","4","2428 sqft","","1805500","6779","1","","False","https://photos.zillowstatic.com/fp/6d0e2b36eb09af806fdf91c5c07bbb73-p_e.jpg","FOR SALE","House for sale","The Equity Company","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/3668-Curlew-St-San-Diego-CA-92103/16970834_zpid/","https://www.zillow.com/san-diego-ca/6_p/"
"300","16978282","10939 Vivaracho Way, San Diego, CA 92124","32.82562","-117.0895","1200000","USD","3","4","2001 sqft","","","4618","8","","False","https://photos.zillowstatic.com/fp/7203941484d7b0f4b32634375248e324-p_e.jpg","FOR SALE","House for sale","Investment Property Advisors","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/10939-Vivaracho-Way-San-Diego-CA-92124/16978282_zpid/","https://www.zillow.com/san-diego-ca/8_p/"
"10","79571077","8272 Katherine Claire Ct, San Diego, CA 92127","33.01726","-117.14774","1950000","USD","3","5","2593 sqft","","1994200","5496","3","","False","https://photos.zillowstatic.com/fp/69b4e01326553cc5ec35ba224795d0b7-p_e.jpg","FOR SALE","House for sale","Keller Williams Realty","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/8272-Katherine-Claire-Ct-San-Diego-CA-92127/79571077_zpid/","https://www.zillow.com/homes/San-Diego,-CA_rb/"
"350","2055630092","1141 Saratoga Ave, San Jose, CA 95129","37.304363","-121.97952","3990000","USD","3","3","1559 sqft","","3825100","7312","184","","False","https://photos.zillowstatic.com/fp/9275ad89c66c56c43b8d6b3443fbdb69-p_e.jpg","FOR SALE","House for sale","","https://www.zillow.com/homes/San-Jose,-CA_rb/","https://www.zillow.com/homedetails/1141-Saratoga-Ave-San-Jose-CA-95129/2055630092_zpid/","https://www.zillow.com/san-jose-ca/9_p/"
"307","19577658","745 Harrison St, San Jose, CA 95125","37.318398","-121.8995","1398888","USD","1","2","924 sqft","","1378900","3029","37","","False","https://photos.zillowstatic.com/fp/59379c6fa428a1e6c1ce524831756659-p_e.jpg","FOR SALE","House for sale","","https://www.zillow.com/homes/San-Jose,-CA_rb/","https://www.zillow.com/homedetails/745-Harrison-St-San-Jose-CA-95125/19577658_zpid/","https://www.zillow.com/san-jose-ca/8_p/"
"367","19700172","2661 Carol Dr, San Jose, CA 95125","37.288567","-121.86709","4799888","USD","6","5","4048 sqft","","4580600","9182","66","","False","https://photos.zillowstatic.com/fp/f7f0889329ad5d3064cb39fa6275b592-p_e.jpg","FOR SALE","New construction","","https://www.zillow.com/homes/San-Jose,-CA_rb/","https://www.zillow.com/homedetails/2661-Carol-Dr-San-Jose-CA-95125/19700172_zpid/","https://www.zillow.com/san-jose-ca/9_p/"
"426","16839421","2420 Torrey Pines Rd UNIT A303, La Jolla, CA 92037","32.8516","-117.250175","1250000","USD","2","2","1485 sqft","","","","42","","False","https://photos.zillowstatic.com/fp/59b86b265ea9fca46afd4d66e3a908d8-p_e.jpg","FOR SALE","House for sale","Billionaires Row","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/2420-Torrey-Pines-Rd-UNIT-A303-La-Jolla-CA-92037/16839421_zpid/","https://www.zillow.com/san-diego-ca/11_p/"
"193","19783967","10137 Miguelito Rd, San Jose, CA 95127","37.37741","-121.8032","2699000","USD","4","5","3421 sqft","","2688800","6968","22","","False","https://photos.zillowstatic.com/fp/f2faf7e21da345151078cdc360b248ea-p_e.jpg","FOR SALE","House for sale","","https://www.zillow.com/homes/San-Jose,-CA_rb/","https://www.zillow.com/homedetails/10137-Miguelito-Rd-San-Jose-CA-95127/19783967_zpid/","https://www.zillow.com/san-jose-ca/5_p/"
"457","2057461906","Horning Sanjose, San Jose, CA 95112","37.361134","-121.8925","2150000","USD","","","2400 sqft","","2155300","1849","157","","False","https://photos.zillowstatic.com/fp/7d94ed1f45bb916f1df6bdfe3486184f-p_e.jpg","FOR SALE","Multi-family home for sale","","https://www.zillow.com/homes/San-Jose,-CA_rb/","https://www.zillow.com/homedetails/Horning-Sanjose-San-Jose-CA-95112/2057461906_zpid/","https://www.zillow.com/san-jose-ca/12_p/"
"696","63775977","4150 34th St UNIT 5, San Diego, CA 92104","32.752476","-117.12086","599000","USD","2","2","718 sqft","","612200","2695","15","","False","https://photos.zillowstatic.com/fp/b2f95636b6ea57356de70f02e44d6ca8-p_e.jpg","FOR SALE","Condo for sale","Douglas Elliman of California, Inc.","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/4150-34th-St-UNIT-5-San-Diego-CA-92104/63775977_zpid/","https://www.zillow.com/san-diego-ca/17_p/"
"35","16805889","13018 Roundup Ave, San Diego, CA 92129","32.95593","-117.13499","1799000","USD","3","5","2571 sqft","","1839200","5200","2","","False","https://photos.zillowstatic.com/fp/9285b1a3597a58e13db87ac0f6f39b7b-p_e.jpg","FOR SALE","House for sale","Pacific Sotheby's Int'l Realty","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/13018-Roundup-Ave-San-Diego-CA-92129/16805889_zpid/","https://www.zillow.com/homes/San-Diego,-CA_rb/"
"338","295363163","4366 Boston Ave, San Diego, CA 92113","32.693462","-117.10074","775000","USD","3","4","","","806200","4500","10","","False","https://photos.zillowstatic.com/fp/eeaab13428ecf4db8a98ad08da599920-p_e.jpg","FOR SALE","Multi-family home for sale","Coldwell Banker West","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/4366-Boston-Ave-San-Diego-CA-92113/295363163_zpid/","https://www.zillow.com/san-diego-ca/9_p/"
"27","25552767","28956 Aloma Ave, Laguna Niguel, CA 92677","33.54262","-117.68971","1500000","USD","2","3","1462 sqft","","1507500","4400","39","","False","https://photos.zillowstatic.com/fp/a2e3900a2aea0c60a7eb9e471de4a18e-p_e.jpg","FOR SALE","House for sale","The Cayman Group","https://www.zillow.com/homes/Laguna-Niguel,-CA_rb/","https://www.zillow.com/homedetails/28956-Aloma-Ave-Laguna-Niguel-CA-92677/25552767_zpid/","https://www.zillow.com/homes/Laguna-Niguel,-CA_rb/"
"16","124743332","809 Humbert Ave, San Luis Obispo, CA 93401","35.265377","-120.65108","775000","USD","3","3","1462 sqft","","793500","3999","3","","False","https://photos.zillowstatic.com/fp/e6ff0c5ceafc528e5406aae8a5f14924-p_e.jpg","FOR SALE","Townhouse for sale","BHGRE Haven Properties","https://www.zillow.com/homes/San-Luis-Obispo,-CA_rb/","https://www.zillow.com/homedetails/809-Humbert-Ave-San-Luis-Obispo-CA-93401/124743332_zpid/","https://www.zillow.com/homes/San-Luis-Obispo,-CA_rb/"
"485","17132239","2828 Casey St #B, San Diego, CA 92139","32.678474","-117.03697","600000","USD","3","3","1459 sqft","","620500","3249","12","","False","https://photos.zillowstatic.com/fp/b440bba9bdfc3c4b3be31eea1bb9d3a9-p_e.jpg","FOR SALE","Condo for sale","Thank You Heroes Realty","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/2828-Casey-St-B-San-Diego-CA-92139/17132239_zpid/","https://www.zillow.com/san-diego-ca/12_p/"
"39","59730841","25 Geranium #35, Irvine, CA 92618","33.665195","-117.785835","1250000","USD","3","3","1526 sqft","","1188100","3900","3","","False","https://photos.zillowstatic.com/fp/64632881bd738fe5d9390ff130fb272f-p_e.jpg","FOR SALE","Condo for sale","Alink Realty Group","https://www.zillow.com/homes/Irvine,-CA_rb/","https://www.zillow.com/homedetails/25-Geranium-35-Irvine-CA-92618/59730841_zpid/","https://www.zillow.com/homes/Irvine,-CA_rb/"
"176","89473110","1445 Fruitdale Ave UNIT 122, San Jose, CA 95128","37.31122","-121.91626","569000","USD","1","1","723 sqft","","548400","2529","0","","False","https://photos.zillowstatic.com/fp/1ac47e2f4e1f11f4b72b96e0dc00b3b1-p_e.jpg","FOR SALE","Condo for sale","","https://www.zillow.com/homes/San-Jose,-CA_rb/","https://www.zillow.com/homedetails/1445-Fruitdale-Ave-UNIT-122-San-Jose-CA-95128/89473110_zpid/","https://www.zillow.com/san-jose-ca/5_p/"
"102","25747274","10 Windsong, Irvine, CA 92614","33.675102","-117.812805","1399000","USD","2","3","1500 sqft","","","2923","19","","False","https://photos.zillowstatic.com/fp/ac6e636637b7e547b9ef9b1f1ea47f04-p_e.jpg","FOR SALE","Condo for sale","Keller Williams Realty Irvine","https://www.zillow.com/homes/Irvine,-CA_rb/","https://www.zillow.com/homedetails/10-Windsong-Irvine-CA-92614/25747274_zpid/","https://www.zillow.com/irvine-ca/3_p/"
"803","67712552","1601 Kettner Blvd UNIT 8, San Diego, CA 92101","32.722355","-117.16889","649000","USD","1","1","723 sqft","","650400","2700","29","","False","https://photos.zillowstatic.com/fp/d007c80291e74f514a259baaee9fedcf-p_e.jpg","FOR SALE","Condo for sale","Big Block Realty, Inc.","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/1601-Kettner-Blvd-UNIT-8-San-Diego-CA-92101/67712552_zpid/","https://www.zillow.com/san-diego-ca/20_p/"
"101","59725885","47 Golden Eagle, Irvine, CA 92603","33.622334","-117.79877","15788000","USD","9","6","10863 sqft","","14754000","36634","38","","False","https://photos.zillowstatic.com/fp/806b40079107c05298e7c62f302ee1dc-p_e.jpg","FOR SALE","House for sale","Surterre Properties Inc.","https://www.zillow.com/homes/Irvine,-CA_rb/","https://www.zillow.com/homedetails/47-Golden-Eagle-Irvine-CA-92603/59725885_zpid/","https://www.zillow.com/irvine-ca/3_p/"
"790","99536699","16645 Silhouette Rd, San Diego, CA 92127","33.023014","-117.15175","3749000","USD","5","5","4395 sqft","","3684200","10389","17","","False","https://photos.zillowstatic.com/fp/a68db33491756f7c2917728c2848bb9f-p_e.jpg","FOR SALE","House for sale","Redfin Corporation","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/16645-Silhouette-Rd-San-Diego-CA-92127/99536699_zpid/","https://www.zillow.com/san-diego-ca/20_p/"
"620","59312533","3209 Governor Dr, San Diego, CA 92122","32.85115","-117.216644","1200000","USD","3","3","1754 sqft","","1211200","4795","34","","False","https://photos.zillowstatic.com/fp/373846304977d83897b6612274e306c5-p_e.jpg","FOR SALE","Townhouse for sale","Andy Hsu & Associates","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/3209-Governor-Dr-San-Diego-CA-92122/59312533_zpid/","https://www.zillow.com/san-diego-ca/16_p/"
"105","343781989","503 Venecia Dr, San Jose, CA 95133","37.37315","-121.84775","289000","USD","2","2","1536 sqft","","","","4","","False","https://photos.zillowstatic.com/fp/413d5df768f3789684e6fdd200df294a-p_e.jpg","FOR SALE","Home for sale","","https://www.zillow.com/homes/San-Jose,-CA_rb/","https://www.zillow.com/homedetails/503-Venecia-Dr-San-Jose-CA-95133/343781989_zpid/","https://www.zillow.com/san-jose-ca/3_p/"
